query,cluster,intent,az_relevant,gap_type,search_volume,cpc,competition_level,keyword_difficulty,our_position,our_collection,our_url,competitor_position,competitor_domain,competitor_url,priority_score
accident lawyer phoenix,vehicle-crashes,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,15,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
accident lawyers in phoenix,vehicle-crashes,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,8,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
injury attorneys phoenix,unknown,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,3,lernerandrowe.com,https://lernerandrowe.com/,3025.0
injury lawyer phoenix,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,13,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
injury lawyer phoenix az,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,21,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
injury lawyers in phoenix arizona,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,21,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
injury lawyers phoenix arizona,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
personal injury attorneys phoenix arizona,unknown,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,16,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
personal injury law firm phoenix,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,16,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
personal injury lawyer phoenix,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,8,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
personal injury lawyer phoenix az,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
personal injury lawyers in phoenix arizona,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
personal injury lawyers phoenix az,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,16,lernerandrowe.com,https://lernerandrowe.com/,3025.0
phoenix arizona personal injury lawyers,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,10,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,3025.0
phoenix az injury attorneys,unknown,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,3025.0
phoenix injury attorney,unknown,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,3025.0
phoenix personal injury lawyer,meta,commercial,True,head_commercial,12100,81.69000244140625,MEDIUM,,,none,,13,lernerandrowe.com,https://lernerandrowe.com/,3025.0
accident attorney near me,vehicle-crashes,commercial,False,head_commercial,14800,222.4199981689453,MEDIUM,,,none,,19,lernerandrowe.com,https://lernerandrowe.com/nevada/henderson/,2960.0
accident attorneys near me,vehicle-crashes,commercial,False,head_commercial,14800,222.4199981689453,MEDIUM,,,none,,85,lernerandrowe.com,https://lernerandrowe.com/portland/,2960.0
auto accident attorney las vegas,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,21,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
auto accident attorneys las vegas nevada,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,18,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
auto accident attorneys las vegas nv,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,24,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
auto accident lawyers las vegas,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,18,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
car accident attorney las vegas,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,35,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/car-accident-lawyer/,2960.0
car accident lawyer in las vegas nv,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,32,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
car accident lawyer las vegas nv,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,32,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
car accident lawyers las vegas,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,23,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/car-accident-lawyer/,2960.0
car accident lawyers las vegas nv,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,24,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
car crash attorney las vegas,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,22,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/car-accident-lawyer/,2960.0
dog bite attorney near me,other-claims,commercial,False,head_commercial,14800,159.85000610351562,LOW,,,none,,26,lernerandrowe.com,https://lernerandrowe.com/practice/dog-bite/,2960.0
dog bite attorneys near me,other-claims,commercial,False,head_commercial,14800,159.85000610351562,LOW,,,none,,25,lernerandrowe.com,https://lernerandrowe.com/texas/houston/dog-bite-injury-attorneys/,2960.0
las vegas auto accident attorneys,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,29,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
las vegas auto accident lawyer,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,29,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
las vegas car accident attorney,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,25,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/car-accident-lawyer/,2960.0
las vegas car crash attorney,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,61,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
las vegas car wreck lawyer,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,22,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/car-accident-lawyer/,2960.0
motor accident lawyers,vehicle-crashes,commercial,False,head_commercial,14800,334.760009765625,LOW,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/,2960.0
motor vehicle accident attorneys las vegas,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,52,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
personal injury law firms in denver,meta,commercial,False,head_commercial,14800,123.68000030517578,LOW,,,none,,62,lernerandrowe.com,https://lernerandrowe.com/,2960.0
vegas car accident lawyer,vehicle-crashes,commercial,False,head_commercial,14800,59.34000015258789,LOW,,,none,,33,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/,2960.0
lowe's champaign il,unknown,informational,False,pure_gap,5400,0.1599999964237213,LOW,,,none,,50,lernerandrowe.com,https://lernerandrowe.com/,2700.0
single-vehicle accidents,vehicle-crashes,informational,False,pure_gap,5400,75.45999908447266,LOW,,,none,,90,lernerandrowe.com,https://lernerandrowe.com/single-vehicle-accidents-illinois/,2700.0
accident lawyers,vehicle-crashes,commercial,False,head_commercial,12100,259.6000061035156,MEDIUM,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/nevada/henderson/,2420.0
auto accident lawyers los angeles,vehicle-crashes,commercial,False,head_commercial,12100,89.44999694824219,LOW,,,none,,29,lernerandrowe.com,https://lernerandrowe.com/,2420.0
auto injury lawyer,vehicle-crashes,commercial,False,head_commercial,12100,216.61000061035156,LOW,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/,2420.0
automobile accident attorney los angeles,vehicle-crashes,commercial,False,head_commercial,12100,89.44999694824219,LOW,,,none,,28,lernerandrowe.com,https://lernerandrowe.com/,2420.0
automobile accident lawyers los angeles,vehicle-crashes,commercial,False,head_commercial,12100,89.44999694824219,LOW,,,none,,60,lernerandrowe.com,https://lernerandrowe.com/,2420.0
car accident attorney la,vehicle-crashes,commercial,False,head_commercial,12100,89.44999694824219,LOW,,,none,,53,lernerandrowe.com,https://lernerandrowe.com/,2420.0
car accident lawyer la,vehicle-crashes,commercial,False,head_commercial,12100,89.44999694824219,LOW,,,none,,57,lernerandrowe.com,https://lernerandrowe.com/,2420.0
car injury attorney,vehicle-crashes,commercial,False,head_commercial,12100,216.61000061035156,LOW,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,2420.0
strict liabilities,unknown,informational,False,pure_gap,4400,15.979999542236328,LOW,,,none,,70,lernerandrowe.com,https://lernerandrowe.com/strict-liability-tort/,2200.0
strict liability,unknown,informational,False,pure_gap,4400,15.979999542236328,LOW,,,none,,72,lernerandrowe.com,https://lernerandrowe.com/strict-liability-tort/,2200.0
structured settlement,unknown,informational,False,pure_gap,4400,85.44999694824219,MEDIUM,,,none,,79,lernerandrowe.com,https://lernerandrowe.com/what-is-a-structured-settlement/,2200.0
auto accident lawyer phoenix,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,26,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/car-accident-lawyer/,2025.0
auto accident lawyer phoenix az,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,21,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/,2025.0
car accident attorney in phoenix az,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,14,lernerandrowe.com,https://lernerandrowe.com/,2025.0
car accident attorney phoenix,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,27,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/car-accident-lawyer/,2025.0
car accident attorney phoenix az,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,37,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/car-accident-lawyer/,2025.0
car accident lawyer phoenix,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,16,lernerandrowe.com,https://lernerandrowe.com/,2025.0
car accident lawyers in phoenix,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,34,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/car-accident-lawyer/,2025.0
car accident lawyers in phoenix az,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,5,lernerandrowe.com,https://lernerandrowe.com/,2025.0
car accident lawyers phoenix az,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,23,lernerandrowe.com,https://lernerandrowe.com/,2025.0
car crash attorney phoenix,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,23,lernerandrowe.com,https://lernerandrowe.com/,2025.0
phoenix auto accident attorney,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,30,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/car-accident-lawyer/,2025.0
phoenix car accident attorney,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,24,lernerandrowe.com,https://lernerandrowe.com/,2025.0
phoenix car accident lawyer,vehicle-crashes,commercial,True,head_commercial,8100,85.38999938964844,LOW,,,none,,30,lernerandrowe.com,https://lernerandrowe.com/arizona/phoenix/practice/car-accident-lawyer/,2025.0
accident and injury attorney,vehicle-crashes,commercial,False,head_commercial,9900,289,MEDIUM,,,none,,4,lernerandrowe.com,https://lernerandrowe.com/,1980.0
accident attorney in nashville,vehicle-crashes,commercial,False,head_commercial,9900,104.31999969482422,LOW,,,none,,46,lernerandrowe.com,https://lernerandrowe.com/nashville/,1980.0
accident injury attorney,vehicle-crashes,commercial,False,head_commercial,9900,289,MEDIUM,,,none,,4,lernerandrowe.com,https://lernerandrowe.com/,1980.0
accident injury attorneys,vehicle-crashes,commercial,False,head_commercial,9900,289,MEDIUM,,,none,,59,lernerandrowe.com,https://lernerandrowe.com/,1980.0
accident lawyer in nashville,vehicle-crashes,commercial,False,head_commercial,9900,104.31999969482422,LOW,,,none,,51,lernerandrowe.com,https://lernerandrowe.com/,1980.0
accident lawyer nashville,vehicle-crashes,commercial,False,head_commercial,9900,104.31999969482422,LOW,,,none,,37,lernerandrowe.com,https://lernerandrowe.com/nashville/,1980.0
accident lawyers chicago,vehicle-crashes,commercial,False,head_commercial,9900,70.76000213623047,LOW,,,none,,49,lernerandrowe.com,https://lernerandrowe.com/illinois/chicago/,1980.0
accident lawyers in chicago,vehicle-crashes,commercial,False,head_commercial,9900,70.76000213623047,LOW,,,none,,15,lernerandrowe.com,https://lernerandrowe.com/illinois/chicago/,1980.0
auto accident injury attorneys,vehicle-crashes,commercial,False,head_commercial,9900,218.82000732421875,LOW,,,none,,12,lernerandrowe.com,https://lernerandrowe.com/,1980.0
bicycle accident attorneys,vehicle-crashes,commercial,False,head_commercial,9900,356.5,LOW,,,none,,27,lernerandrowe.com,https://lernerandrowe.com/,1980.0
bicycle accident lawyer near me,vehicle-crashes,commercial,False,head_commercial,9900,0.0,LOW,,,none,,30,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/bike-accident-lawyer/,1980.0
bike accident attorney,vehicle-crashes,commercial,False,head_commercial,9900,356.5,LOW,,,none,,69,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/bike-accident-lawyer/,1980.0
bike accidents attorney,vehicle-crashes,commercial,False,head_commercial,9900,356.5,LOW,,,none,,52,lernerandrowe.com,https://lernerandrowe.com/nevada/las-vegas/bike-accident-lawyer/,1980.0
car accident injury lawyers,vehicle-crashes,commercial,False,head_commercial,9900,218.82000732421875,LOW,,,none,,82,lernerandrowe.com,https://lernerandrowe.com/new-mexico/car-accident-lawyers/,1980.0
car accident lawyer in denver,vehicle-crashes,commercial,False,head_commercial,9900,62.400001525878906,LOW,,,none,,81,lernerandrowe.com,https://lernerandrowe.com/colorado/denver/auto-accident-lawyer/,1980.0
chicago personal injury attorney,unknown,commercial,False,head_commercial,9900,70.76000213623047,LOW,,,none,,41,lernerandrowe.com,https://lernerandrowe.com/,1980.0
chicago personal injury law firm,meta,commercial,False,head_commercial,9900,70.76000213623047,LOW,,,none,,26,lernerandrowe.com,https://lernerandrowe.com/illinois/chicago/,1980.0
chicago personal injury lawyer,meta,commercial,False,head_commercial,9900,70.76000213623047,LOW,,,none,,39,lernerandrowe.com,https://lernerandrowe.com/illinois/chicago/,1980.0
denver car accident lawyers,vehicle-crashes,commercial,False,head_commercial,9900,62.400001525878906,LOW,,,none,,60,lernerandrowe.com,https://lernerandrowe.com/,1980.0
injury attorney chicago,unknown,commercial,False,head_commercial,9900,70.76000213623047,LOW,,,none,,20,lernerandrowe.com,https://lernerandrowe.com/illinois/chicago/,1980.0
injury attorney nashville,unknown,commercial,False,head_commercial,9900,104.31999969482422,LOW,,,none,,35,lernerandrowe.com,https://lernerandrowe.com/nashville/,1980.0
